100,500,1000,5000,10000,50000,100000,500000,1000000
13,34,42,280,626,3728,7496,43960,109912
4,25,43,330,782,3664,7735,53598,92239
7,25,57,262,822,3513,8437,45804,96177
6,21,43,262,855,3377,7833,58983,94647
3,36,76,262,574,3389,7614,42998,92989
6,34,78,260,573,3576,7325,41887,112471
3,35,74,345,567,3352,7378,44146,90713
6,35,77,254,575,3397,8248,48177,96308
3,35,73,282,613,3305,7755,42560,90205
5,20,42,267,581,4175,7272,44085,89274
6,35,44,262,558,3359,8585,41769,91027
6,19,44,263,560,3837,7363,43812,117638
7,38,96,261,573,3518,7297,42732,93900
4,39,73,389,560,3394,7007,41810,103249
6,36,44,323,585,3313,7265,43717,93233
6,19,56,260,571,3378,7182,44666,93213
4,35,64,264,730,4686,7260,44541,89411
6,20,49,264,669,3378,7929,41778,95766
7,36,76,270,1064,3404,7138,43008,93776
6,40,43,299,559,3391,7188,45092,103633
8,37,43,272,568,3366,8642,43249,92265
6,37,82,267,602,3304,7260,44500,93769
7,20,44,262,569,3619,9862,43876,94770
5,34,76,271,564,3368,7104,43657,96791
3,20,43,267,555,3407,7111,66985,92978
6,39,75,287,596,3415,7469,42250,108394
6,20,42,270,570,4071,8870,46189,102621
6,34,45,276,609,3449,7388,44272,93042
7,34,86,264,730,3537,7623,42759,98740
7,36,43,259,583,3656,7312,45500,98970
5,39,75,260,574,3360,7372,42185,104268
6,34,44,267,559,3509,7387,44454,95190
3,34,89,255,584,3591,8154,46768,94912
6,66,73,260,578,4638,7968,44855,91326
6,38,47,267,609,3352,7191,42780,97151
6,20,77,284,633,3454,7721,43337,92667
6,20,44,263,569,3374,7628,41631,97699
6,53,41,265,1006,3337,7193,43482,93408
6,82,75,264,572,3452,7226,42953,90125
6,20,47,269,557,3635,7974,43780,91240
6,35,43,264,656,3580,7779,45017,93642
6,46,77,259,559,3509,7249,44053,96530
6,34,65,269,563,4271,7326,43203,93770
3,27,42,261,622,3496,8092,45970,98181
4,35,45,357,572,3414,7851,44851,108016
6,37,43,270,588,3531,8149,43824,102116
4,34,44,260,576,3761,7592,42298,99698
3,20,43,276,573,3314,7615,44503,94952
6,36,73,293,569,3367,7678,44702,90706
6,35,44,258,579,3398,7178,43831,92304
6,36,110,267,567,3471,7654,45627,96900
6,35,43,260,576,3486,7401,43238,98199
6,35,51,262,567,4709,7705,44122,92221
6,36,46,262,560,3506,7303,49159,93545
4,21,45,261,589,3388,7509,41145,94366
6,35,43,264,696,3418,7124,41995,92711
6,34,42,274,583,3517,7332,48115,88630
4,26,44,260,641,3654,7681,41552,96916
6,39,85,258,656,3921,7372,43417,92899
6,19,43,258,637,3363,7237,42089,90452
5,34,77,258,581,3402,7205,43119,101804
4,25,75,271,613,3630,8316,42777,93275
6,20,79,275,569,3563,7440,47439,96323
6,36,73,340,578,3633,7267,44784,95445
3,20,65,269,565,3557,7234,43481,99870
6,35,74,261,597,3338,7383,42392,90811
4,35,42,324,583,3555,7337,46914,96740
7,35,73,388,668,3397,8110,41332,91080
5,41,74,275,566,3462,7372,44326,91858
7,39,73,269,572,3445,7446,44017,92574
7,33,73,265,925,3512,7770,42043,89955
6,40,41,272,596,3964,8114,44163,91284
6,20,62,263,575,3506,7162,87835,89181
12,44,73,272,584,3466,7588,41613,95221
6,34,76,529,589,3724,7094,47513,92555
4,20,43,266,572,3297,8380,43892,92124
3,19,77,328,566,3324,7525,42552,96254
6,35,74,262,717,3548,8403,43867,93889
6,35,43,265,569,6811,8059,44132,94502
7,56,43,316,584,3366,8082,96077,93617
6,34,72,264,571,3825,7666,45603,95272
5,20,43,262,569,3761,7859,50015,93568
6,41,75,357,891,3484,7075,42293,91322
8,20,43,264,575,3352,7330,42429,90255
3,20,43,258,622,3331,7742,43294,90007
6,34,72,262,575,3380,7635,42195,98349
6,20,43,264,612,4249,7552,46138,96945
6,34,42,266,565,3536,7358,67588,99610
3,50,92,268,565,3351,7690,43806,90462
6,35,44,285,690,3606,7147,44979,90686
6,36,44,290,570,3485,7612,42144,96536
6,33,165,273,565,3649,7685,45543,94488
4,20,80,281,563,3394,7787,46013,93190
6,36,42,268,582,3360,7348,45069,89764
6,40,78,265,578,3353,7634,43682,93343
3,20,43,460,580,3990,7698,44183,89985
8,19,43,272,571,3421,7552,42196,92731
6,36,43,281,570,3527,7156,45469,93749
4,22,133,280,578,3849,8353,42495,92233
6,35,44,260,566,3906,7224,45338,97210
