100,500,1000,5000,10000,50000,100000,500000,1000000
6,68,252,1486,1899,12634,24215,142184,292398
10,19,86,873,1944,10188,23808,119976,259415
3,55,235,896,1843,11475,21261,133515,255415
3,74,88,864,1817,10198,20761,130753,264058
3,21,39,975,1779,10367,20782,127408,247785
4,109,131,924,1711,9800,21964,123097,275527
3,113,73,851,1820,10576,22232,119641,259248
2,9,99,948,1761,11254,20553,121514,257229
3,64,157,880,1844,11058,21575,127919,253693
2,26,118,896,1827,11638,23190,118971,250781
3,50,94,952,1824,9961,21833,125057,254001
3,115,141,867,1758,9975,22112,127282,251990
3,91,85,879,1740,10109,24796,126216,244695
3,67,61,951,1790,9919,25091,117420,251509
3,30,148,1190,1977,10372,23260,118524,259403
3,39,237,944,1762,9799,21430,121571,262966
4,97,235,967,1788,10430,21766,120182,265073
3,17,143,865,1919,10107,21576,118663,271557
3,43,146,891,2117,10574,22880,123548,266415
4,117,76,886,1788,10237,21343,115995,269598
2,99,105,793,1772,9784,23072,118742,254344
3,38,139,902,1856,11002,20673,119341,267429
4,31,25,977,1835,9891,21581,130018,253026
3,30,59,879,1909,10508,21355,119519,256228
3,90,249,923,2295,10787,21337,119155,251248
2,15,174,901,1736,10705,21948,122439,276221
3,44,158,950,1837,10134,21382,132560,245471
3,59,258,896,1779,10085,22023,130584,254056
3,105,222,831,1881,10496,23452,127706,248767
3,114,82,769,1718,10640,21047,127693,276978
2,72,128,902,1842,11032,20939,122435,254864
3,96,136,895,1860,10635,20700,127076,262484
2,13,78,922,1873,14229,20667,127193,257636
2,64,136,959,1725,10487,20500,126031,261705
3,11,141,764,1826,10228,21614,122443,250836
3,131,177,1007,1754,10485,23418,119219,270993
3,68,170,930,1811,10933,20725,124449,242603
2,105,121,886,2987,9968,21111,120269,246848
2,122,131,754,1860,10200,21464,132670,271550
4,15,89,867,1751,10600,20562,130666,272080
3,19,57,1000,1754,9988,21907,120058,268077
3,24,153,858,1749,10222,23290,116970,258236
2,117,163,856,2872,10142,21692,123711,249148
2,42,116,983,1747,11002,20507,126143,267029
2,28,80,893,1822,10172,23823,121272,244608
3,92,68,884,1785,10072,20460,118646,255526
2,25,75,774,1821,10199,21131,126392,263831
3,84,70,868,2519,9836,22191,118443,279424
4,150,257,1275,1952,11952,23376,122593,262932
4,47,76,878,1811,11177,22979,119918,252695
4,60,84,891,1910,10891,21341,121636,255185
2,68,233,994,1790,10005,21458,124851,267671
3,16,104,832,2087,10556,22528,133339,254778
2,54,215,950,1706,11570,22064,120477,254178
2,121,49,921,1736,9854,22172,121441,255595
2,42,187,921,1671,10952,23993,119789,259483
2,13,111,951,1824,11343,21357,130777,245068
3,96,132,867,1758,11279,22188,122749,258850
3,109,255,1210,1647,9990,21295,121227,253243
3,18,281,967,1751,10013,22522,130096,242293
4,65,291,854,1960,10508,25503,125316,249390
3,47,120,1490,1863,9970,21126,116532,264709
3,31,138,726,1777,10402,20573,126546,247742
2,27,118,902,1883,9853,21952,116906,244116
2,70,109,909,1851,11126,21405,115885,267326
3,88,273,867,1795,9958,21252,120914,266745
3,25,150,941,1797,10464,21256,123051,249775
2,26,138,1004,1846,9988,22704,124850,262814
2,30,55,911,1749,9957,24373,135985,281630
2,31,68,890,1788,10919,20817,118343,251316
3,55,59,757,1751,9843,23287,134360,253152
2,50,144,1380,1805,9889,21747,131462,264884
3,51,188,1016,1741,10749,23813,131647,253104
3,54,249,791,1745,11614,24157,123950,255861
2,27,195,913,1889,10865,21018,119236,253980
3,29,57,1006,1723,10003,21885,122276,254736
3,30,223,874,1742,10772,21151,130201,249757
3,42,243,948,1769,10942,22593,128674,267946
3,104,202,926,1850,9877,21323,125273,248685
3,94,203,891,2356,10356,27182,120472,257180
3,45,238,986,1803,10842,21201,119245,259758
3,31,256,1485,1949,10026,21814,131487,272984
3,64,76,819,1795,9847,21663,124367,265181
3,58,51,903,1988,10161,20615,126695,252802
2,62,162,900,1831,10235,20703,115885,253764
3,22,90,785,1687,11125,22822,121490,247313
3,96,105,845,1801,9984,21696,117853,258899
3,123,138,915,1791,10026,21802,117909,253292
3,78,103,1322,1694,11379,22455,122523,253902
3,88,155,901,1699,9885,23888,129181,257391
3,45,125,836,1677,10261,21071,123492,246325
3,111,269,841,1799,10897,24144,127884,256581
4,49,305,902,1880,10055,21491,121554,268103
2,30,81,878,1752,10179,23008,123780,252752
3,45,208,949,1924,10985,20869,123395,252363
3,31,242,926,1782,9983,22213,119571,251020
2,29,123,918,1837,10425,21805,119824,249304
3,51,267,971,1828,10710,24025,120298,257065
3,115,38,855,1798,10858,22988,126783,252876
2,18,94,984,2440,12777,20847,120644,279385
