100,500,1000,5000,10000,50000,100000,500000,1000000
648,65,150,850,1733,11734,18214,118909,286259
7,62,125,864,1536,11203,20939,110971,258439
9,48,107,660,1718,10799,18873,113916,234646
8,47,108,664,1453,8880,18721,112726,232168
7,46,106,789,1420,8657,20475,114833,235002
7,47,103,649,1437,8373,19472,112437,226990
8,213,103,985,1619,8900,18728,107495,232795
7,49,103,655,1433,9390,19625,115831,235853
7,46,110,836,1582,8834,19382,116187,259241
7,48,104,664,1577,10625,20103,107218,240146
8,48,107,660,1450,10743,19056,109572,239652
8,62,105,662,1470,8420,18696,116503,245253
9,62,137,671,1461,11168,19453,106597,233755
8,49,106,670,1557,8557,18702,109095,251548
12,63,108,729,1448,8429,19815,107820,227736
8,45,107,674,1467,8508,18163,107600,229593
8,48,105,699,1985,8954,25153,107983,240593
7,47,109,661,1567,9415,20101,107546,238899
8,46,120,668,1452,10554,17848,110836,238629
10,48,105,664,1581,9534,18345,112686,245582
7,47,105,678,1472,8922,20437,107829,235950
7,47,107,679,1414,8534,19019,113000,233284
9,61,139,795,1608,9305,19298,108876,239200
7,49,129,653,1436,9942,18749,111372,234726
8,48,103,665,1589,8436,19136,108164,229796
7,47,106,654,1508,8643,21572,110358,247917
7,48,103,677,2628,9049,18819,112820,245959
8,45,108,681,1450,9163,23731,104376,233678
8,47,107,668,1490,9684,19518,121864,229505
8,46,110,669,1453,10644,19085,106110,242966
7,48,108,656,1450,8680,19492,111672,231838
9,62,157,665,1550,9101,19013,122283,248610
7,45,265,944,1682,10678,22235,109524,242879
8,47,109,665,1422,9915,18616,113396,232120
8,45,108,955,1485,8531,18288,126626,228947
7,50,104,666,1467,8624,18692,113284,234106
7,48,108,645,1521,8561,18381,119203,254303
8,47,106,673,1465,8531,18596,110808,235734
8,53,109,674,1835,9470,18836,110189,225236
7,45,99,650,1400,8725,19852,117763,232912
8,46,105,658,1437,8934,18769,108236,231827
8,47,106,663,1455,8833,19164,109148,230877
7,48,104,652,1472,8761,19345,104869,232454
7,50,111,660,1523,8612,18903,115077,232420
7,47,148,670,1415,8934,18927,115244,234555
7,47,107,656,1446,8782,19968,106194,244107
8,63,139,826,1637,9233,18832,107491,232216
8,48,133,662,1468,9034,18158,109039,225780
7,50,107,649,1422,8484,19609,110249,230755
8,48,103,667,1508,8599,19006,109228,236487
7,48,106,680,1465,9884,18210,112249,223134
7,50,107,636,1438,8274,18206,115002,236355
8,47,107,672,1542,8765,25775,109084,243347
7,46,103,660,1393,8905,18744,109497,236699
8,47,107,647,1462,8981,20228,113147,233527
7,48,104,673,1524,8273,19226,111734,232768
7,49,106,671,1460,9540,18730,110255,223078
10,55,131,842,1740,9001,19395,113076,233495
11,51,108,688,1466,9039,21699,114979,231780
7,48,110,753,1439,8554,18812,104520,241556
10,63,135,687,1440,8975,18001,108374,249992
8,45,105,1162,1659,9622,18891,118909,231861
8,44,108,735,1472,8691,19123,109070,234557
8,58,104,667,1601,9459,18954,113328,236537
7,47,101,664,1629,8944,18733,107478,241825
8,49,106,675,1485,8767,19181,110818,231094
7,49,115,704,1707,8809,20061,111540,225815
8,49,101,658,1450,8794,18729,106859,228706
7,46,105,653,1484,8961,19059,113488,230798
7,46,108,665,1423,9184,18779,110889,234446
8,48,392,649,1551,8492,20064,110975,249139
8,48,113,679,1497,9778,21589,120284,241712
8,47,110,648,1445,8554,18772,109790,232657
7,45,108,680,1428,8499,19289,111972,228991
8,47,107,664,1451,8740,19819,112629,228805
8,45,115,719,1882,9196,18981,109211,228313
7,46,103,662,1450,8298,19943,114968,253161
8,48,107,668,1470,8814,19218,117946,269266
10,62,131,829,1828,11216,18496,124054,281725
8,48,108,751,1498,8714,21848,114530,295847
9,75,146,738,2008,10085,18541,114230,246299
7,48,220,660,1581,8976,22240,115128,235837
7,47,105,670,1437,8523,19216,115680,246551
8,47,110,651,2097,9049,19350,117790,239881
7,48,105,679,1732,8506,18752,109951,244193
7,46,105,656,1439,9514,19097,106264,238031
9,47,106,657,1448,8855,18670,107913,304390
10,59,136,809,1830,8805,20391,127682,251782
10,63,140,815,1642,10299,18502,119389,236917
7,46,106,678,1432,9068,20187,113669,238770
7,46,107,676,1464,9242,19292,109917,230475
8,48,106,664,1713,8929,19954,115668,235620
11,63,202,825,1657,10494,23162,114805,239423
8,47,166,679,1730,8848,21064,108783,248803
10,53,109,655,1418,9275,21677,119553,247132
7,47,106,670,1518,11159,19333,120378,236582
7,47,107,676,1437,8480,23003,112477,234936
8,61,111,663,1444,10192,18719,110664,230666
8,46,105,673,1548,8375,18841,116014,233979
8,48,109,667,1476,8971,21240,111157,248441
