100,500,1000,5000,10000,50000,100000,500000,1000000,
36,445,594,1606,4855,21795,34098,176553,424429
79,282,572,2051,4387,23482,45018,198832,357631
38,151,306,1599,3082,15814,38192,171338,332698
99,571,335,1935,5063,16407,35073,183478,335185
70,260,535,2292,4258,15549,38691,184892,332978
65,294,309,2500,3454,20069,36943,180985,355211
40,179,372,2148,4192,19097,38377,161089,363313
70,203,522,2981,3608,17821,38548,188999,341768
63,184,363,2063,3544,19212,37982,181778,378535
52,183,378,1921,4219,19578,31715,160727,391001
63,265,365,1841,3788,19314,37826,172401,351755
43,181,360,1989,3058,19600,37616,177203,375469
71,157,297,1514,4375,15524,31817,176644,377092
73,305,590,1953,3968,15933,31204,191499,363490
40,152,329,2039,3743,17108,36971,176820,355512
61,263,539,1827,3584,16006,31852,196185,354140
59,176,366,1842,4120,18936,37661,179942,331700
61,186,361,2161,3506,16075,37699,182016,329129
62,352,577,1542,3548,22539,39028,191002,323754
46,291,378,1829,3384,15603,37244,168235,324910
70,295,364,2178,3794,15995,31807,175686,337804
68,311,543,1871,3165,15556,31678,186648,367458
84,268,370,1517,4148,22029,31725,162269,372762
72,185,308,1887,3848,19121,37758,169495,329189
63,299,525,1605,3687,15957,37914,179748,350580
74,236,587,2105,3044,15515,36065,162707,325349
63,296,596,2017,3806,19350,37502,180404,335107
68,266,589,1814,3724,19233,36468,180675,343796
71,287,303,1536,4301,15867,38353,179114,335692
70,307,579,2206,3044,19365,35343,191387,332997
64,270,392,1530,4345,18622,38120,178772,338413
69,290,585,2092,3618,15528,38343,196791,323101
36,290,366,2063,3811,19101,37572,184550,346726
83,465,480,1524,3062,18795,38465,162160,328277
62,296,529,2189,4640,19080,37946,192098,344133
39,304,589,1931,3035,17350,31521,191429,342796
37,151,299,2150,4304,16169,37699,191080,359908
60,184,364,1873,3788,17262,36800,182964,340930
71,372,330,1544,4323,19611,37496,192373,324316
63,152,420,1826,3762,18257,38180,195029,346862
66,296,301,1953,4370,19038,37765,159533,345393
48,295,380,1827,3452,19657,38228,177418,348380
72,285,298,1520,3219,18720,37799,159321,364076
64,268,429,1521,3177,19180,32178,172421,367873
62,188,362,1822,3634,18945,37750,179715,350378
71,293,299,1986,3743,15465,38286,191598,382458
38,296,562,1871,3822,19496,32490,191157,382374
62,276,524,1774,3058,19617,38143,191120,328668
70,292,596,1862,3461,15917,38241,172971,334418
88,298,300,1838,3743,19063,38201,167452,355505
65,231,369,1821,3652,20076,32935,193092,343135
61,263,421,2127,3807,19089,34784,191124,375853
71,229,542,1992,3755,19255,37350,168236,346374
67,237,582,2076,3592,19030,37842,175062,339429
71,264,580,1865,3482,15453,33869,161371,381120
63,322,545,2292,3411,15417,32339,163861,325046
38,265,299,1528,9155,15785,38581,187447,378070
36,349,432,2132,3383,19404,37870,191432,330245
65,295,531,1982,5403,19427,31658,191649,326268
72,292,543,2183,3990,19021,31917,178838,350172
63,282,581,2147,3412,19015,36404,175869,366295
65,292,365,1949,3057,16250,33486,164357,353588
63,292,522,1743,3101,15697,37512,191713,346198
77,265,371,2498,3039,16202,31875,163049,358389
63,299,528,1872,3668,16288,38043,167530,334980
70,297,523,1766,3033,15418,32186,162219,389450
68,300,588,2048,3861,15999,42103,195607,340601
63,219,365,1720,3662,18900,31372,162432,336701
65,264,535,2256,3718,16547,31449,174601,321558
73,288,581,1949,3773,18794,37858,191219,356442
54,183,363,2242,3775,19228,37662,194774,355887
60,263,398,2142,3992,19485,37636,179831,374046
62,183,375,1877,3376,15891,31610,161326,330118
69,299,593,1844,3063,15602,38273,176096,343412
73,302,507,1514,4328,19430,34067,162535,372967
44,186,578,2170,3669,16703,31649,160226,334200
70,291,520,1841,3820,19412,38147,162883,340063
70,297,361,1691,3046,20297,31492,172438,364854
66,298,469,1815,3913,15448,40861,164091,354040
61,263,306,2019,3713,18893,38109,185069,324358
61,299,500,1834,4155,18583,31554,191074,329987
71,294,443,1831,4084,16011,36127,161186,358387
66,300,564,1843,4204,16288,37757,195969,348773
70,302,481,1832,4161,19318,37769,188081,354423
64,189,364,1848,3664,17677,38103,191371,385994
55,276,423,1830,4813,16533,37856,188904,328782
70,274,368,2100,3993,19148,32078,172996,358834
69,301,306,1530,3329,19304,38825,193644,325858
60,263,531,2062,3577,19511,37883,190443,368976
64,292,337,1826,3845,17074,38091,160053,392361
62,183,362,2230,3392,19218,31625,161016,360916
59,294,362,2145,3796,19216,31628,182480,387471
47,153,299,1883,4099,19197,38408,162122,380068
69,294,584,1808,5992,19023,33583,189757,342486
73,228,365,1856,3264,19655,32363,193628,332542
54,153,594,1526,4038,19543,37789,194767,387112
55,264,375,1818,4117,19097,32276,164943,378100
71,294,526,1974,4009,16359,32219,160305,383759
36,243,367,1883,3750,19604,37449,165276,326397
68,302,536,1822,4142,17209,31853,193105,365663
