100,500,1000,5000,10000,50000,100000,500000,1000000,
68,206,424,2242,5107,28684,44199,261564,564211
48,175,348,2841,5823,29021,62445,288626,501059
99,476,461,1850,3605,28005,47466,232420,520632
46,203,395,2146,4371,21681,46450,223534,483950
39,174,344,2347,3737,21829,44802,216813,459552
39,173,342,1793,3609,19423,42468,219525,489853
48,206,408,2201,4283,22739,41767,240140,561506
48,184,399,1891,3814,21237,39824,221342,501061
44,180,354,1837,3900,20516,41479,222919,469989
43,183,362,2009,3844,31726,43037,242130,463047
49,182,371,1879,3790,19854,46968,217990,461190
41,278,543,1841,3778,18935,42300,235040,492152
98,259,509,2791,6184,27703,50528,249653,461570
41,177,349,1824,4107,26638,53406,228860,471828
89,251,517,2764,4704,27293,47981,248052,517937
163,312,594,1779,3626,19084,38886,242620,475579
44,181,360,1862,3874,21249,39045,262706,512273
40,173,344,2118,3594,20277,39853,217104,482042
98,251,522,2771,5761,31259,45457,268688,585062
69,290,579,3143,5966,19487,42795,246115,461003
43,175,358,1792,3603,19092,49504,254203,468999
70,338,590,2204,3657,21253,41124,277346,560862
44,180,358,1852,3889,28244,58423,241894,561256
46,177,412,1842,3721,26358,47316,235654,470952
110,269,529,2839,5590,31478,56391,259849,470991
83,250,524,2774,5832,20684,45485,263497,486075
70,292,581,3026,6418,24187,45347,271638,514696
74,252,531,2763,5631,29815,50453,225633,449441
97,254,513,2773,4375,19423,49865,256513,532378
45,173,344,1783,4199,19025,38991,254398,476667
42,173,344,1824,3731,26674,50217,320653,452150
44,173,342,1917,3708,19531,46629,288639,592224
90,252,517,2777,6404,28668,60583,231630,523092
42,172,343,1780,4582,28159,58071,252665,511252
98,251,523,2771,5703,28549,45354,217186,580446
45,179,358,1854,3877,19908,50662,216028,504734
45,189,362,1870,3858,19565,53068,281673,481147
43,172,341,1796,3730,29711,59795,238804,490652
68,275,561,2815,5842,21767,43068,237279,482808
43,175,353,1828,3734,22243,46573,235297,499606
97,245,515,2917,5603,25923,45807,217737,462166
44,181,358,1870,3832,20218,47936,256152,503168
89,249,521,2753,5572,23350,46206,252655,511899
82,250,524,2897,5706,20775,41545,279129,481716
42,172,354,1824,4747,31100,44362,278190,476268
82,244,545,2992,5624,21104,57475,272083,584557
44,183,363,1867,3724,19868,55795,263403,513345
52,180,351,1785,3652,18839,43885,235160,522138
97,253,510,2785,6295,30004,44280,324318,463848
81,249,532,2770,5684,22587,41984,261993,478002
46,185,368,1896,3739,19879,42397,251476,496922
44,177,353,1830,3926,22583,55134,290737,518759
126,385,785,4163,8504,34086,46464,262534,454225
88,252,524,2775,5572,27976,39088,250104,495041
43,173,415,1794,7333,23027,41963,265673,515786
44,177,353,1948,3771,23137,50791,225402,477143
95,264,516,2759,5551,23930,44448,231718,502710
82,251,530,2758,6107,28183,54905,243702,468783
44,175,347,2204,4784,28609,47190,235578,476305
45,183,344,1781,4019,24848,50141,238699,461537
41,173,341,1778,3633,19235,39495,239576,492990
83,257,534,2792,5914,22127,49583,238690,514116
48,212,369,1896,3740,33232,63308,271077,504143
107,351,627,3605,5524,27458,59922,270746,495607
72,307,546,3119,8082,34269,57982,249616,535377
69,317,630,4115,5639,20200,42399,321587,502608
46,180,352,1847,3896,19958,48105,266010,501437
45,179,360,1846,3806,27230,49568,217468,484280
44,188,360,1937,3811,20042,51620,240558,527374
76,323,650,3326,6513,21807,38931,223607,484242
67,179,344,1791,3736,19731,51271,252128,528043
82,251,523,2793,5611,35441,40360,213216,483019
63,179,364,1815,3728,27408,48677,229655,520891
44,179,355,1842,3787,20072,71436,221430,471980
44,175,349,1816,3697,23402,42040,255639,470347
44,173,344,1798,3684,19337,45917,250286,484993
45,186,365,1894,3833,26050,40414,229672,495622
46,172,341,1776,3985,29910,61775,252857,489523
43,176,349,1818,5376,29906,71979,239326,505605
44,174,347,1797,3868,21430,57024,243398,501978
44,182,359,1881,4730,21272,67328,265536,548236
82,245,541,2876,5618,24522,64639,250156,494325
44,180,358,1965,3844,23760,45992,247898,512628
71,299,600,3088,6306,29978,63967,279418,522178
97,251,544,2753,5577,28097,57448,245585,537000
71,299,595,3024,6124,20926,39357,296947,563358
97,242,516,2801,5672,31818,51470,279670,535861
115,383,790,4083,7835,28859,71116,281145,570048
60,568,647,2864,5868,23025,55268,283954,565032
101,403,625,3282,10455,38559,95028,290770,691628
106,261,349,3248,9610,46663,85257,425256,748354
83,264,562,4101,6337,33012,78275,387889,876620
45,189,532,3037,5605,43087,85090,390488,830327
80,342,376,7717,8165,43153,86408,390824,868802
117,521,1035,5403,7934,38656,94976,354090,774034
72,301,599,3139,6944,41170,60622,439500,891801
124,548,1103,4824,10658,34050,86778,389139,912514
109,486,981,5120,10158,48094,81519,462083,871360
78,306,1114,5576,10740,44219,97160,363280,445470
93,262,537,3114,5400,23857,51760,259673,515537
