100,500,1000,5000,10000,50000,100000,500000,1000000,
8,38,72,346,701,3322,5933,32415,67691
8,22,42,241,473,2633,5491,31441,71338
8,38,44,362,888,2768,7413,41982,77197
4,21,79,369,595,3658,6341,45527,82298
6,32,105,353,727,3912,7353,38324,78425
4,21,46,397,683,3808,6330,45088,79087
4,57,66,577,488,2780,5915,32941,71598
3,18,38,425,504,2702,7003,30835,70418
12,33,39,351,674,4019,8874,33146,64526
11,21,41,234,474,2985,5792,31721,74444
7,39,76,423,814,2934,5711,33451,67957
4,39,78,414,484,2631,5539,31010,67468
4,22,44,238,498,2726,6504,30632,66447
8,38,44,236,470,2633,5833,33281,69471
8,36,70,403,843,3250,6592,30246,66799
8,30,44,237,973,3893,6129,36336,68359
8,38,76,418,733,2981,6128,34779,70198
8,37,81,502,861,3056,5986,33704,67125
8,38,76,412,744,2636,6222,32258,66551
8,38,73,317,1040,2671,5694,31125,71536
9,38,77,423,850,3383,5544,33121,69031
8,38,78,420,1069,3159,6394,39222,74263
8,114,78,432,683,2965,5918,32277,68193
8,37,70,233,831,2631,6186,30923,72750
3,17,39,232,554,2637,5573,30599,66204
4,21,40,239,484,2637,5589,30713,68964
4,39,90,251,482,2629,6360,32384,66192
8,22,45,237,473,2631,5563,30635,73594
8,37,71,237,842,2635,5516,30353,67549
8,38,77,411,483,2675,5580,31969,66200
4,21,44,237,484,2696,6392,33915,70102
8,38,44,233,469,2632,6224,30449,65520
4,21,40,414,536,2631,5778,31556,67498
4,21,77,414,849,2679,6015,30914,66165
8,37,70,408,819,3184,5786,30627,66357
8,38,77,375,796,3018,6364,32960,65121
4,39,43,236,490,2631,5981,31119,67216
8,38,107,410,630,2964,5655,31564,65655
3,38,78,416,847,2634,5518,32475,77977
8,37,39,408,810,2633,7603,33263,67670
10,38,71,421,781,2830,6684,31621,66891
8,22,77,414,584,2901,6567,30747,66552
4,22,44,423,821,2632,6800,30426,66376
6,21,67,237,575,2651,6516,30798,70322
4,22,44,428,481,2677,5523,32177,63781
4,21,220,412,822,2813,6387,38153,64633
5,22,44,240,575,2644,6380,31221,70573
8,38,88,409,578,3142,6658,30475,70290
8,38,76,411,838,2630,6406,31156,65832
8,17,38,234,474,2631,5995,30679,67548
8,37,71,419,469,2629,5566,31563,66020
3,17,77,240,773,2674,6397,35276,68217
3,22,44,413,603,3124,6407,34552,67513
8,37,71,443,488,2667,5496,30958,64705
6,31,38,414,588,3218,5491,30916,70138
3,18,37,233,490,2969,5968,30029,70149
8,39,73,432,492,2642,5898,33998,68128
5,22,44,252,485,2638,6277,31347,64746
3,17,37,239,468,2627,6025,30194,67301
4,22,45,237,858,2672,5494,30726,65331
5,22,44,450,483,2698,5590,30564,64500
3,17,37,233,474,2630,6130,30237,68448
5,22,44,416,762,2671,5520,30313,68289
8,18,37,233,858,2631,6043,32013,67177
8,38,44,236,482,2667,5647,31767,65267
8,38,76,408,594,2663,6510,30861,75130
4,22,44,254,499,2732,5519,30994,71802
8,18,38,242,471,2649,7025,30500,65604
8,38,76,416,754,2680,6070,30516,64824
8,22,44,242,470,2678,6094,30690,63825
3,17,38,239,485,2641,5901,31545,74223
4,21,44,237,469,2642,6458,31087,69886
8,38,44,412,578,2634,5523,32042,64565
5,22,44,241,482,2633,6563,37425,65122
8,38,77,423,469,2636,7947,31322,65421
8,38,77,258,468,2683,7031,31748,70796
3,25,38,233,476,2626,5518,32472,64860
8,83,76,409,670,2636,5495,31105,65159
8,38,72,420,884,2646,5835,31428,69313
8,38,76,402,468,2632,6061,31600,66944
11,38,71,419,484,2632,5492,31213,72269
8,37,71,302,468,2631,6127,30486,68698
3,17,37,239,519,2874,6392,34992,65674
5,21,44,235,468,3489,6728,31560,64548
8,38,72,465,772,2641,5513,30817,64434
4,38,72,419,584,2753,5500,35488,64225
4,21,40,234,474,2631,5489,32493,66910
3,17,37,232,482,2639,6377,32503,71410
8,37,76,407,473,3237,7028,30528,67967
8,38,77,367,682,2634,5538,33063,68979
8,38,71,420,632,2895,5917,30227,69089
8,37,71,251,944,3017,5532,33955,66208
4,22,51,233,469,2672,5518,33834,65230
5,21,40,240,536,2981,5487,30586,67563
4,21,41,241,477,2638,5516,31690,65049
8,37,70,419,599,2630,5526,32280,66907
8,38,88,413,501,2815,5858,30552,65672
8,21,41,241,858,3490,5556,30644,70255
8,37,70,419,852,3351,6348,30888,65984
8,37,71,362,808,2634,6241,30241,66837
