100,500,1000,5000,10000,50000,100000,500000,1000000,
18,38,111,391,826,4789,10815,69693,149959
4,38,96,603,1194,4799,14928,74138,187030
5,21,75,629,1335,6753,15878,88388,187980
4,21,61,387,829,4983,11395,67934,161046
4,21,75,347,844,4742,10667,70583,151493
4,21,48,374,1029,5609,11412,67165,149375
7,55,49,642,921,5305,10651,68221,148444
4,21,84,419,1040,5021,11322,65569,144869
3,21,54,362,819,4963,11064,66638,145057
4,40,92,597,977,5507,10765,65486,146240
7,36,83,421,823,4953,10944,74146,153452
7,22,123,389,827,4843,11074,67793,145167
7,21,97,484,1190,5205,12058,68079,154023
6,22,99,675,799,5006,11040,75701,149563
7,22,54,410,839,5207,11020,68596,147694
7,37,85,679,783,5102,11098,76209,149887
7,38,49,376,793,4715,10826,66645,145507
4,38,53,363,862,4824,10793,65961,141506
7,39,52,375,769,4828,10591,67705,145329
7,39,106,491,806,5186,11412,66547,144594
7,38,99,536,849,5278,10783,68876,144157
5,55,90,568,831,5097,10741,64997,146574
4,21,47,367,1403,5735,10522,64503,141501
7,39,83,621,851,5444,12082,66004,146013
7,21,101,593,804,4947,10917,68323,141660
7,22,49,382,1331,5860,11624,69886,142476
7,38,102,607,846,4723,10881,65912,143448
7,37,104,631,1241,5325,11255,65236,146844
7,37,113,562,1228,5224,10855,65505,146011
4,21,58,371,792,6363,10648,64873,146125
7,36,98,588,900,4772,11907,65744,147614
4,21,47,374,1227,5179,10623,64935,141871
7,37,83,663,780,5389,11264,68388,150164
7,37,102,681,1391,5051,11370,64926,147840
4,22,48,345,1348,4828,11705,66073,143438
7,42,84,641,815,4846,10869,66521,155871
7,37,93,622,866,5338,11245,66820,144506
7,37,86,641,992,4856,11186,67983,150095
7,38,92,618,878,4892,10994,67093,144946
7,39,86,570,808,4828,10710,64900,146396
7,36,60,655,894,4766,11258,64707,146010
8,40,86,669,1442,5073,11208,68434,148773
7,38,84,634,845,5305,11677,68356,141920
3,21,72,383,767,4821,10823,65978,150353
4,38,95,634,773,4866,10663,66448,145242
4,38,83,613,785,4963,14737,65938,156128
7,36,83,377,824,4768,11132,64937,143531
7,37,107,399,1143,5323,10631,69970,142054
4,39,97,618,1251,4779,10613,65228,145603
7,38,85,682,805,4894,11146,67476,144978
8,21,47,373,1468,5220,10723,66685,164564
7,38,99,624,1340,5426,11413,72765,166209
7,40,92,397,1073,4719,13237,65266,143447
7,38,84,549,832,4799,11296,66785,141941
7,37,90,371,785,4877,10794,65678,143280
7,39,100,647,918,5014,11183,66205,146032
7,38,84,601,782,5352,10940,64881,144972
3,38,84,617,1367,5238,12518,65675,148234
7,39,89,633,791,5373,11053,73480,147946
7,22,47,541,818,4871,11777,65367,144713
7,36,82,652,1045,5129,10794,66252,143509
6,38,87,599,783,4818,10640,68372,142162
7,36,82,617,1061,4884,10532,65977,145786
7,22,101,729,1462,5033,10452,65938,146415
7,39,85,574,894,6341,10537,65189,144642
7,39,83,376,842,4768,11505,65929,143223
4,21,98,370,980,5311,11099,65087,143328
7,37,87,624,1420,4885,11450,66627,142214
7,22,53,649,1051,4982,11084,68983,143675
4,22,51,365,772,4927,11442,66707,147326
7,37,83,431,805,4919,11252,67216,144817
6,22,49,477,1095,4776,10777,67814,151632
7,38,84,602,1287,4922,11262,67290,145419
7,21,47,619,827,5439,11063,66208,146680
5,22,49,618,826,4706,11805,65839,147194
8,39,88,461,839,5359,10971,67202,149388
7,39,99,363,791,5505,11326,66526,143216
7,27,85,403,911,5398,11119,64743,141743
7,36,84,595,896,4785,10626,66779,145058
7,21,50,374,819,5241,11334,66568,151724
7,38,91,339,798,4849,10954,65558,142524
7,37,73,367,929,5660,11540,66939,148900
10,24,74,363,804,5007,12121,65931,141664
6,36,92,654,1386,4981,11633,67417,146248
7,37,90,634,1129,5379,10644,65991,148606
7,39,87,648,1244,4762,12518,66549,147143
4,21,85,531,794,5295,11234,67088,151455
6,38,82,638,857,4814,12064,67730,149373
4,23,52,491,1152,4893,11220,65602,143995
7,37,98,625,807,4880,10645,65372,147875
7,22,95,603,959,4731,10538,66002,142951
7,38,86,608,1276,4571,11457,66523,146105
7,41,82,665,957,5124,12722,65922,144980
9,39,54,338,782,5322,11014,66363,145429
7,38,85,641,1201,5637,10889,66975,144737
7,37,84,384,1246,5428,11057,67365,144789
3,21,86,364,779,5605,11716,65129,148886
7,38,107,667,872,5222,10803,64658,144083
7,38,84,501,785,4752,11253,66722,142559
7,37,85,487,818,5406,11372,65001,147371
