100,500,1000,5000,10000,50000,100000,500000,1000000,
74,276,397,1603,3823,19195,39483,230585,371088
74,235,373,2162,3173,19900,33637,168025,350777
62,280,394,1928,3214,24106,38335,179365,340265
61,279,604,1563,3775,15983,38904,179304,359377
60,274,535,1601,3155,19710,39561,185595,360780
38,157,314,1577,3245,19616,36440,183420,369072
68,301,592,2064,3125,16028,37296,197376,335399
39,160,616,2001,4045,16115,37132,168234,351489
37,319,371,1876,3123,19462,32410,198302,363275
75,166,370,1950,3891,19446,38770,191672,341711
69,188,370,1932,3127,16102,39273,170969,393031
64,278,368,1558,3813,19658,39667,202019,346588
38,235,533,1565,4146,19329,38756,168759,350382
105,371,620,2426,3173,16878,47595,172393,418431
111,360,680,1573,5205,26588,51089,210055,338797
102,246,695,1565,4330,25737,51166,199532,357592
66,248,307,1560,5318,15942,32081,197632,495495
78,244,512,1557,5365,26658,51693,175090,338949
101,244,746,2631,5298,16000,33148,191598,341463
65,378,552,1572,3133,24635,51781,169439,397570
123,365,318,2615,5266,25913,51083,192087,474527
103,293,501,2611,3325,25555,32283,165987,382626
120,351,484,2579,5131,26016,43659,166532,343588
96,295,315,1615,3190,17396,33208,173944,350833
65,245,457,2601,5142,25510,34971,173644,405403
64,237,501,1563,5247,25670,50896,255550,369931
122,357,498,1571,5170,18704,47921,168507,472870
92,273,491,1784,5453,16341,33089,168904,369020
132,162,472,2518,5127,25743,32713,167572,347624
102,421,314,2660,5131,20991,36566,198744,503462
123,274,701,1847,5274,15995,32390,172287,349495
79,244,492,2664,5205,18167,32317,167268,446114
125,243,519,2573,5174,26037,37957,175424,348790
49,164,310,1581,5157,18283,33761,229571,376181
63,276,445,2551,3176,16581,32735,168872,346450
66,238,497,2751,5367,17163,51459,224458,559721
65,275,538,2777,5521,26610,64311,307253,633652
44,275,542,2928,5526,28303,56158,302372,603660
65,361,896,3870,7683,30061,59777,308864,647179
66,318,730,3060,7876,37519,78075,367140,619186
65,452,762,1766,6730,23357,74589,271368,543276
145,507,311,2756,5852,29629,53556,357351,585868
95,272,541,3117,7720,31263,56262,292730,702983
98,358,715,3923,7539,29602,60160,193500,398378
123,364,765,2612,3151,16035,33453,206412,494743
116,365,306,2855,5181,25349,32284,250035,362286
67,507,316,2570,3163,25974,32596,256683,339381
99,360,537,2575,3146,26014,51536,167412,347170
40,160,392,1586,3437,19344,32881,185863,366856
114,364,502,2539,5127,25675,32682,202449,355759
122,389,494,1578,5370,25450,32744,256200,382162
81,247,518,2545,5362,16082,32130,187661,382355
97,254,524,1568,3159,16647,37350,167539,378111
106,370,401,2577,5162,26239,32473,193177,340690
74,364,497,2682,5283,18450,33032,190321,339530
103,276,407,1565,3147,26195,51375,177166,369588
64,276,549,1565,5115,16222,32561,173238,385215
40,240,549,1587,5205,16436,33430,166785,402631
101,243,314,2975,3770,23134,35962,186830,335650
111,365,648,2593,5357,19736,32178,238792,389090
38,304,696,2444,5521,26122,51692,170940,334311
72,285,495,2554,5196,26408,39733,230811,470861
125,385,581,2550,5204,17791,32756,183964,390073
162,269,504,2722,5215,25838,42679,184186,406231
176,254,479,1560,3299,25565,35648,174044,523656
107,243,505,2625,5112,25674,51882,187660,413049
150,376,473,2569,5149,26058,56204,177365,494345
145,359,693,2543,4918,26227,45490,171590,365099
131,314,474,2619,5364,19968,52474,186783,470591
102,237,498,2639,3913,17200,39121,173826,525369
173,377,482,2686,5335,26162,36025,257278,361472
164,357,308,1572,5101,16091,59667,171473,356963
164,231,494,2835,5349,16706,52466,240527,400833
157,385,499,2743,5373,27079,32353,185866,378729
163,311,481,2642,5296,26157,52697,180031,422265
74,302,497,2802,5134,15998,32236,175879,353437
115,284,482,2614,5194,17154,34214,168838,367530
156,396,776,3335,4325,21941,33912,260221,395171
65,428,566,2608,5191,19284,33419,174918,400775
109,236,495,2709,5148,25751,36788,228549,363645
177,606,745,2612,5101,25843,51289,171694,391571
154,418,514,2598,5277,28564,33003,172776,337417
121,315,490,2230,5514,17542,33329,193419,482979
69,363,499,2734,6119,25774,36054,197872,404646
110,319,648,3437,3179,16384,49891,170842,343184
162,486,495,2631,5124,17695,54394,197949,354064
171,242,494,2787,5178,16095,35835,191254,356479
79,272,549,1563,3166,17315,32098,179528,352206
56,162,670,2840,5126,25876,41350,169920,482847
106,474,495,2637,5299,26709,33257,169504,390564
173,363,474,2600,5244,24561,52633,172459,349038
67,159,308,1578,3153,16085,55592,172177,381193
173,598,711,2697,5142,25848,33999,181232,407605
157,378,772,2557,3130,16109,32690,173306,374860
64,276,386,1565,4747,25658,37988,252728,373004
146,319,499,2643,5107,18731,51217,208694,377466
101,189,557,3201,3259,24454,52011,194079,372720
155,241,500,2589,5118,27806,54308,238403,426001
172,605,486,2746,5086,28410,51837,272279,350488
110,356,490,2556,3421,25659,51198,267218,385456
