100,500,1000,5000,10000,50000,100000,500000,1000000,
10,34,97,619,976,5337,11496,64615,181365
7,35,102,673,1341,7320,16982,74610,142206
5,39,75,454,956,6844,11801,66163,138828
5,33,75,441,962,5539,12271,64348,139315
10,34,77,440,935,5366,11692,66134,137531
10,58,129,585,932,5745,12376,63791,141874
9,60,125,477,1351,5643,16078,69823,138426
5,34,132,435,956,5541,11622,67797,140296
9,63,75,456,1600,5622,11743,65524,139539
10,61,89,433,1000,5407,11587,68517,138617
7,33,84,520,946,5585,11915,66354,141126
7,33,72,514,954,5406,11685,65179,136026
9,59,126,553,940,5725,11890,68602,138033
9,59,129,600,965,5592,11700,65126,140411
10,61,138,662,940,5822,11636,65563,137437
10,63,129,484,940,5611,11775,66420,137029
10,35,73,446,946,5761,11975,65660,135990
9,56,125,452,915,5467,12234,65167,137032
6,61,129,445,1205,5518,11702,70520,141927
10,72,135,482,928,5558,11696,69307,141327
11,58,125,510,953,5566,11510,65530,135993
5,32,131,434,958,5587,11963,117664,243125
10,59,131,779,1676,9220,21739,110869,239703
9,59,130,755,1844,9573,19873,110797,245688
9,85,131,719,1959,10227,19775,131627,248459
10,57,125,864,1751,9752,19588,112469,239216
9,70,129,463,1873,7942,15834,106925,215486
12,66,125,761,1728,9317,20759,101263,218105
9,60,124,791,1653,8906,19900,113656,237362
10,59,120,829,1529,9664,19875,115755,242742
10,67,156,812,1617,8521,20739,121026,238608
10,59,130,778,1674,10228,20094,107477,237843
10,59,142,938,1600,9379,20889,111589,241585
8,58,74,778,1772,10301,18484,117111,237661
10,70,129,759,1689,9279,19045,110766,137027
10,63,104,459,963,5384,11980,65001,134492
10,64,168,462,925,5546,11962,68056,138573
10,61,128,473,955,5629,11748,71392,141677
5,33,78,484,944,5691,11997,65066,142251
5,34,75,459,983,5553,12733,65629,140610
10,58,135,571,943,5667,11748,65503,139373
5,63,130,439,940,5389,11564,63999,142910
5,34,77,453,951,6043,12443,66443,136377
10,64,142,658,938,5773,12700,64550,138837
7,44,73,445,958,5377,11553,65134,141114
10,64,131,444,1002,5624,11888,64186,143064
10,61,132,454,952,5778,12042,66471,138525
9,60,141,468,1141,5829,11526,66785,137175
10,61,84,538,919,5287,11469,64781,138920
5,38,69,433,933,5923,14417,66665,137044
10,60,126,458,951,5556,11393,65633,140315
6,34,84,426,1552,5821,11255,67022,139979
5,32,75,443,981,5486,12122,65875,141788
10,35,73,572,937,5335,11773,65628,135487
6,37,73,436,929,5780,11610,66772,144070
13,36,80,448,1057,5452,11702,67265,135982
10,60,139,463,943,5484,11600,66555,139032
9,59,127,454,916,5571,12636,66146,137181
5,60,140,444,968,5495,11295,65014,142503
10,65,128,439,925,5574,12198,67942,139600
10,62,77,436,938,5526,12194,67432,138299
5,32,134,443,958,5304,12931,65606,140131
9,63,85,471,940,5472,13017,65696,132630
10,33,127,453,939,5534,12251,66242,140114
5,45,73,461,979,5541,11429,67343,140696
10,61,133,526,1387,5600,11694,65146,139947
10,63,106,485,961,5457,11644,65824,138479
10,62,79,474,921,5963,12094,66656,136722
5,38,70,451,991,5503,11535,66104,146070
10,60,129,543,917,5580,11701,67813,140766
10,57,128,427,997,5396,11713,66080,144816
11,66,141,469,979,5410,12403,66651,137067
10,60,74,441,936,5596,12078,64785,135159
9,57,128,537,944,5908,13613,67728,139978
6,59,74,453,944,5538,11413,66081,137396
9,58,129,450,929,5603,11881,67219,137521
10,61,132,544,985,5629,12217,64955,141425
10,58,127,592,1021,5385,11627,64565,136422
6,34,75,450,928,5460,11707,64996,138068
10,62,127,448,931,5336,12566,65975,137321
10,59,138,447,924,5397,11790,65469,145801
5,34,73,441,965,5474,11845,67512,138635
9,57,128,466,927,5449,15118,67549,137218
10,58,128,432,1013,5484,11565,67386,137366
5,60,129,443,957,5488,12187,66429,139861
10,35,76,455,914,5574,11743,67768,142680
10,58,134,475,934,5514,12760,64021,139483
10,63,74,447,965,5573,11822,64863,137553
10,59,128,773,962,5771,11787,65300,134463
10,59,79,482,972,7194,11599,70755,138937
10,60,130,788,1410,5515,11614,63812,135597
10,59,132,435,971,5475,12357,65397,137098
9,63,134,455,957,6431,11476,65902,139185
9,58,136,459,963,5563,11881,64880,135645
9,64,71,463,915,5519,12587,66466,136337
9,57,137,467,939,5553,11756,67539,135728
10,34,76,443,964,5657,11824,65790,138041
10,60,129,618,948,5459,11735,65825,138073
6,34,77,451,967,5489,11459,65001,144825
10,62,79,442,922,5544,11773,65788,139130
